merchant_0,merchant_1,merchant_2,merchant_3,merchant_4,merchant_5,merchant_6,merchant_7,merchant_8,merchant_9,category_0,category_1,category_2,category_3,job_0,job_1,job_2,job_3,job_4,job_5,job_6,job_7,age,state_0,state_1,state_2,state_3,city_0,city_1,city_2,city_3,city_4,city_5,city_6,city_7,amount,is_fraud
0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,69,0,1,1,1,1,0,0,0,0,0,0,0,47.38,0
0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,36,1,0,1,0,0,1,0,1,1,0,0,1,24.09,0
0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,36,1,1,0,0,0,1,1,1,0,0,0,0,60.63,0
0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,87,0,1,1,1,0,0,0,0,1,0,0,1,166.74,0
0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,43,1,0,0,1,0,0,0,1,0,1,1,0,81.08,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,41,0,1,1,1,1,0,0,1,0,1,0,0,193.37,0
1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,50,0,0,1,1,0,0,1,0,0,0,0,0,280.64,1
0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,82,0,0,0,1,0,1,0,1,0,1,0,1,19.54,0
0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,23,1,0,1,0,0,0,0,1,1,0,1,1,91.49,0
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,110.21,0
0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,64,0,0,1,0,0,0,1,0,1,1,0,0,3.54,0
0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,26,0,0,1,0,0,0,0,1,1,1,0,0,70.16,0
0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,96,0,0,1,0,0,0,0,0,1,0,0,0,133.85,0
0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,43,0,0,0,1,0,0,0,1,1,0,0,0,70.92,0
1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,61,0,0,0,1,0,1,1,1,1,1,0,1,57.7,0
0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,63,0,0,1,0,0,0,1,0,0,0,0,1,76.44,0
0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,42,1,0,1,0,0,0,0,1,1,0,1,1,10.7,0
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,83,1,0,0,1,0,0,1,1,0,1,1,1,95.94,0
0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,28,0,0,1,0,0,0,1,1,0,0,0,1,7.12,0
0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,41,0,1,1,0,0,0,1,0,0,1,0,1,52.85,0
0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,51,0,0,1,0,0,1,1,0,0,1,0,1,31.02,0
0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,50,0,0,1,0,0,0,0,0,1,0,1,1,68.56,0
1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,64,0,0,0,1,0,1,1,0,0,0,0,0,10.55,0
1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,38,0,0,1,0,0,0,0,0,1,1,0,1,291.61,0
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,38,0,0,0,1,0,1,1,1,0,1,1,0,6.47,0
0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,61,0,0,0,1,0,1,1,1,1,1,0,1,8.0,0
1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,51,0,1,0,1,0,0,0,0,1,1,1,1,97.1,0
0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,30,0,0,1,1,1,0,0,0,0,0,1,0,6.7,0
0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,28,0,0,1,0,0,0,1,1,0,0,0,1,212.99,0
0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,72,0,0,1,0,0,0,0,1,0,1,0,0,34.43,0
0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,51,0,1,0,1,0,0,0,0,1,1,1,1,49.79,0
0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,28,0,0,1,0,0,0,1,1,0,0,0,1,15.71,0
1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,38,0,0,1,0,0,0,0,0,1,1,0,1,75.37,0
0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,45,0,1,0,1,0,1,1,1,0,1,0,0,111.46,0
0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,43,1,0,0,1,0,0,0,1,0,1,1,0,239.96,0
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,33,1,1,0,0,0,1,0,1,0,0,1,0,34.78,0
0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,35,0,1,0,1,0,0,1,0,0,1,0,0,16.69,0
0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,44,0,0,1,0,0,1,1,0,1,0,1,1,7.0,0
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,59,0,1,0,1,1,0,0,0,0,0,1,1,108.34,0
0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,87,0,1,1,1,0,0,0,0,1,0,0,1,86.51,0
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,69,0,1,1,1,1,0,0,0,0,0,0,0,6.67,0
1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,56,0,0,1,0,0,0,1,0,1,1,0,1,4.37,0
1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,71,1,0,0,1,0,1,0,1,1,0,1,0,53.08,0
0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,72,0,0,1,0,0,0,0,1,0,1,0,0,19.4,0
0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,30,1,1,0,0,0,0,1,1,1,1,0,1,63.81,0
0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,7.44,0
1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,62,0,1,0,1,0,1,1,1,0,0,0,1,5.35,0
0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,41,0,0,1,0,0,1,0,0,0,1,1,0,81.41,0
0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,62,0,1,0,1,0,1,1,1,0,0,0,1,4.42,0
1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,44,0,0,1,0,0,1,1,0,1,0,1,1,33.55,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,50,0,0,1,1,0,0,0,0,0,1,0,0,41.89,0
0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,35,0,0,1,1,0,1,1,1,0,1,0,1,167.5,0
0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,51,0,0,0,1,1,0,0,1,0,0,1,0,91.29,0
0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,51,0,0,1,0,0,1,1,0,0,1,0,1,23.56,0
0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,23,1,0,1,0,0,0,0,1,1,0,1,1,17.99,0
0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,39,0,1,1,0,0,0,0,1,1,0,0,1,177.68,0
1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,38,0,0,0,1,0,1,1,1,0,1,1,0,128.7,0
0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,72,0,0,1,0,0,0,0,1,0,1,0,0,5.65,0
0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,50,0,0,0,1,0,1,0,0,0,1,0,0,8.38,0
0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,36,0,0,1,0,0,1,1,0,0,1,1,0,59.6,0
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,37,0,0,1,1,0,0,1,0,1,0,0,1,3.62,0
0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,57,0,1,1,1,0,1,1,0,1,1,1,1,117.51,0
0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,65,0,0,1,0,0,1,1,1,1,0,1,1,1.56,0
0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,35,0,1,0,1,0,0,0,1,0,0,1,0,31.55,0
0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,49,0,0,1,1,0,0,0,1,0,1,1,1,1.75,0
0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,38,0,0,1,0,0,0,0,0,1,1,0,1,91.14,0
0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,51,0,0,1,0,0,1,0,1,1,1,0,1,228.84,0
0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,56,1,1,0,1,0,1,0,0,0,1,1,1,68.3,0
0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,41,0,1,1,0,0,0,1,0,0,1,0,1,37.61,0
1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,28.27,0
0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,50,0,0,1,1,0,0,1,0,0,0,0,0,55.58,0
0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,41,0,1,1,0,0,0,1,0,0,1,0,1,63.01,0
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,34,0,0,1,0,0,1,0,1,0,0,0,1,78.82,0
0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,61,1,0,1,1,1,0,0,1,1,0,1,0,1.57,0
1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,35,0,0,0,1,1,0,0,1,0,1,1,1,5.76,0
0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,32,0,0,1,0,0,1,1,0,1,1,0,0,55.84,0
0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,49,0,0,0,1,0,1,0,0,1,1,1,1,70.91,0
0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,68,0,0,1,0,0,0,1,1,1,1,0,0,66.47,0
0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,49,0,0,1,1,0,0,0,1,0,1,1,1,5.27,0
0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,83,1,0,0,1,0,0,1,1,0,1,1,1,46.38,0
0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,48,1,0,0,1,0,0,0,0,1,1,1,0,69.05,0
0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,52,0,0,1,0,0,0,1,1,1,0,1,1,334.23,0
0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,57,1,0,1,1,0,0,1,1,1,1,1,0,13.87,0
0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,53,0,0,0,1,0,1,1,0,1,1,0,1,2.79,0
0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,32,1,1,0,1,0,1,0,0,0,0,1,1,48.81,0
0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,54,0,1,0,0,1,0,0,1,0,0,0,0,3.63,0
0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,49,0,0,0,1,0,1,0,0,1,1,1,1,82.3,0
0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,67,0,1,0,0,0,1,0,1,0,1,0,0,107.25,0
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,56,0,0,1,1,0,1,0,1,0,0,1,1,45.35,0
1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,45,0,1,0,0,0,1,1,0,1,0,0,0,97.3,0
0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,0,49,1,0,0,1,0,1,0,1,1,1,1,0,38.02,0
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,84,1,0,0,0,0,0,0,0,1,1,0,0,5.75,0
0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,51,0,1,0,1,0,0,0,0,1,1,1,1,14.99,0
0,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,46,0,1,1,1,0,1,0,0,0,0,1,0,79.79,0
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,57,0,0,0,1,0,1,0,1,0,1,1,1,68.75,0
1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,49,0,0,0,1,0,1,0,0,1,1,1,1,4.0,0
1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,39,0,1,1,0,0,0,0,1,1,0,0,1,8.39,0
0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,87,0,1,1,1,0,0,0,0,1,0,0,1,51.01,0
0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,96,0,0,1,0,0,0,0,0,1,0,0,0,29.5,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,30,0,0,1,1,1,0,0,0,0,0,1,0,8.99,0
0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,78,1,0,0,1,1,0,0,0,1,0,1,0,49.19,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,36,0,1,0,0,0,1,1,1,1,0,0,1,1.01,0
0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,63,0,0,1,0,0,0,1,0,0,0,0,1,40.83,0
0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,65,0,0,1,0,0,1,1,1,1,0,1,1,8.6,0
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,47,0,0,1,1,0,0,1,0,1,0,0,1,82.71,0
0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,38,0,0,1,0,0,0,0,0,1,1,0,1,74.59,0
0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,36,1,0,1,0,0,1,0,1,1,0,0,1,52.09,0
1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,36,0,0,1,0,0,1,1,0,0,1,1,0,97.25,0
0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,34,0,0,0,1,0,0,0,1,0,0,1,1,1.5,0
0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,36,0,1,0,0,0,1,1,1,1,0,0,1,78.02,0
0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,38,0,0,1,0,0,0,0,0,1,1,0,1,193.17,0
0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,36,0,1,1,1,0,0,1,0,1,1,1,0,68.61,0
0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,53,0,0,0,1,0,1,1,0,0,1,0,0,101.48,0
0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,59,0,1,1,1,0,0,0,0,1,0,1,0,146.27,0
1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,48,1,0,0,1,0,0,0,0,1,1,1,0,100.46,0
0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,64,0,0,0,1,0,1,1,0,0,0,0,0,62.26,0
0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,82,0,0,0,1,0,1,0,1,0,1,0,1,179.45,0
0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,46,0,1,1,1,0,1,0,0,0,0,1,0,34.74,0
1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,45,0,1,0,0,0,1,1,0,1,0,0,0,41.31,0
0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,50,1,0,0,1,0,1,1,1,1,0,0,0,8.6,0
0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,50,0,0,1,1,0,0,0,0,0,1,0,0,7.42,0
0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,35,0,1,0,1,0,0,1,0,0,1,0,0,118.18,0
0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,71,1,0,0,1,0,1,0,1,1,0,1,0,62.15,0
1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,80,0,1,1,0,0,1,1,1,1,0,1,0,74.2,0
1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,24,0,1,1,0,0,1,0,1,0,1,1,0,22.03,0
0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,57,0,0,1,0,0,1,1,0,1,0,1,1,86.23,0
0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,50,1,0,0,1,0,1,1,1,1,0,0,0,3.15,0
0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,23,0,1,0,1,0,0,0,1,0,0,0,0,31.41,0
1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,52,0,0,1,0,0,0,1,1,1,0,1,1,163.7,0
0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,50,0,0,1,1,0,0,1,0,0,0,0,0,34.55,0
1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,41,0,0,1,0,0,1,0,0,0,1,1,0,111.14,0
0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,32,1,1,0,1,0,1,0,0,0,0,1,1,12.82,0
0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,30,0,0,0,1,0,0,1,1,0,1,0,1,117.71,0
0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,45,0,1,1,0,0,0,0,0,0,1,1,1,16.9,0
0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,35,0,0,1,0,0,1,0,0,1,0,1,1,542.61,0
0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,87,0,1,1,1,0,0,0,0,1,0,0,1,36.4,0
0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,84,1,0,0,0,0,0,0,0,1,1,0,0,23.16,0
0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,39,0,1,1,0,0,1,0,0,1,1,0,0,9.28,0
0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,23,1,0,1,0,0,0,0,1,1,0,1,1,15.79,0
0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,24,0,1,1,0,0,1,0,1,0,1,1,0,90.13,0
0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,35,0,0,1,0,0,0,1,0,0,0,0,1,7.58,0
0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,46,0,1,1,1,0,1,0,0,0,0,1,0,53.95,0
0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,68,1,0,1,0,0,0,1,0,0,1,1,0,166.68,0
0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,54,0,1,0,0,1,0,0,1,0,0,0,0,14.3,0
0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,42,1,0,1,0,0,0,0,1,1,0,1,1,1.22,0
0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,56,1,1,0,1,0,1,0,0,0,1,1,1,22.63,0
0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,57,0,0,1,0,0,1,1,0,1,0,1,1,14.89,0
0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,39,0,1,1,0,0,0,0,1,1,0,0,1,31.01,0
0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,84,0,1,0,0,0,0,0,1,1,0,1,0,57.36,0
1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,39,0,0,1,1,0,0,1,0,0,0,1,1,102.28,0
1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,81,0,1,1,1,0,1,1,0,1,1,1,0,25.63,0
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,57,0,0,1,0,0,1,1,1,0,0,1,1,14.86,0
0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,95,1,0,0,1,0,1,0,0,1,0,0,1,79.66,0
1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,41,0,1,1,0,0,0,1,0,0,1,0,1,31.69,0
1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,56,1,0,0,1,1,0,0,0,1,1,1,1,156.36,0
1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,43,1,0,0,1,0,0,0,1,0,1,1,0,18.65,0
0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,73,1,0,0,1,0,0,0,1,0,0,0,1,127.84,0
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,51,0,0,1,0,0,1,1,0,0,1,0,1,212.87,0
1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,60,1,1,0,0,0,1,1,0,0,0,0,1,9.36,0
0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,42,0,0,1,1,0,1,1,0,1,0,1,0,65.26,0
0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,30,1,1,0,0,0,0,1,1,1,1,0,1,100.18,0
0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,61,1,1,0,0,0,1,0,0,1,0,0,0,1.25,0
0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,62,0,1,0,1,0,1,1,1,0,0,0,1,38.62,0
1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,38,0,0,1,0,0,0,0,0,1,1,0,1,4.2,0
0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,51,0,0,1,0,0,1,1,0,0,1,0,1,122.42,0
0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,62,0,1,0,1,0,1,1,1,0,0,0,1,22.25,0
0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,51,0,1,0,1,0,0,0,0,1,1,1,1,3.84,0
1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,59,0,1,1,1,0,0,0,0,1,0,1,0,3.84,0
0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,35,0,1,0,1,0,0,0,1,0,0,1,0,7.84,0
0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,69,0,0,1,0,0,0,0,0,0,0,1,1,49.07,0
0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,35,0,0,0,1,1,0,0,1,0,1,1,1,76.16,0
1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,50,0,0,1,0,0,1,1,0,1,0,0,1,7.94,0
1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,52,1,0,1,1,0,0,1,1,0,1,1,0,59.56,0
0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,48,0,1,0,0,0,0,0,0,0,1,0,1,63.52,0
0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,65,0,0,1,0,0,1,1,1,1,0,1,1,56.1,0
0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,39,0,1,1,0,0,0,0,1,1,0,0,1,92.84,0
0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,73,1,0,0,1,0,0,0,1,0,0,0,1,3.59,0
0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,72,0,0,1,0,0,0,0,1,0,1,0,0,46.46,0
0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,36,1,1,0,0,0,1,1,1,0,0,0,0,125.97,0
0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,87,0,1,1,1,0,0,0,0,1,0,0,1,134.39,0
0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,56,0,0,1,1,0,1,0,1,0,0,1,1,42.72,0
0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,72,0,0,1,0,0,0,0,1,0,1,0,0,60.58,0
